timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047524283,89,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-71,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,89,0,0
1764047524298,93,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-50,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,93,0,0
1764047524226,177,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-263,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,177,0,83
1764047524334,84,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-242,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,84,0,0
1764047494347,30096,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-274,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30095,0,0
1764047524410,88,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-253,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,88,0,0
1764047524416,95,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-61,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,95,0,0
1764047494446,30089,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-82,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30089,0,0
1764047524509,89,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-51,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,89,0,0
1764047524542,89,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-243,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,89,0,0
