timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764045193861,479,POST - Owner Login,200,OK,Owner Management Thread Group 1-1,text,true,,819,344,6,6,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,474,0,102
1764045194113,327,POST - Owner Login,200,OK,Owner Management Thread Group 1-2,text,true,,819,344,6,6,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,327,0,90
1764045194412,348,POST - Owner Login,200,OK,Owner Management Thread Group 1-3,text,true,,819,344,7,7,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,348,0,89
1764045194712,282,POST - Owner Login,200,OK,Owner Management Thread Group 1-4,text,true,,819,344,8,8,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,282,0,89
1764045195013,326,POST - Owner Login,200,OK,Owner Management Thread Group 1-5,text,true,,819,344,9,9,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,325,0,92
1764045195364,136,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-1,text,true,,5641,438,9,9,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,135,0,0
1764045195446,117,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-2,text,true,,5641,438,10,10,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,116,0,0
1764045195315,316,POST - Owner Login,200,OK,Owner Management Thread Group 1-6,text,true,,819,344,10,10,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,315,0,87
1764045195613,278,POST - Owner Login,200,OK,Owner Management Thread Group 1-7,text,true,,819,344,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,278,0,86
1764045195763,127,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-3,text,true,,5641,438,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,124,0,0
1764045195997,157,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-4,text,true,,5641,438,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,154,0,0
1764045195910,335,POST - Owner Login,200,OK,Owner Management Thread Group 1-8,text,true,,819,344,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,335,0,89
