timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764044141234,462,POST - Signup,400,Bad Request,Authentication Thread Group 1-2,text,false,,388,351,6,6,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,457,0,87
1764044141217,479,POST - Signup,400,Bad Request,Authentication Thread Group 1-1,text,false,,388,351,6,6,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,474,0,96
1764044141534,246,POST - Signup,400,Bad Request,Authentication Thread Group 1-3,text,false,,388,351,7,7,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,246,0,88
1764044141835,182,POST - Signup,400,Bad Request,Authentication Thread Group 1-4,text,false,,388,351,7,7,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,181,0,88
1764044142131,180,POST - Signup,400,Bad Request,Authentication Thread Group 1-5,text,false,,388,351,8,8,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,180,0,85
1764044142434,224,POST - Signup,400,Bad Request,Authentication Thread Group 1-6,text,false,,388,351,10,10,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,224,0,100
1764044142726,182,POST - Signup,400,Bad Request,Authentication Thread Group 1-7,text,false,,388,351,10,10,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,182,0,92
1764044142701,280,POST - Login,200,OK,Authentication Thread Group 1-1,text,true,,819,308,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,280,0,0
1764044142701,418,POST - Login,200,OK,Authentication Thread Group 1-2,text,true,,819,308,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,418,0,0
1764044142788,338,POST - Login,200,OK,Authentication Thread Group 1-3,text,true,,819,308,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,338,0,0
1764044143032,190,POST - Signup,400,Bad Request,Authentication Thread Group 1-8,text,false,,388,351,11,11,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,190,0,99
1764044143018,213,POST - Login,200,OK,Authentication Thread Group 1-4,text,true,,819,308,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,213,0,0
1764044143333,192,POST - Signup,400,Bad Request,Authentication Thread Group 1-9,text,false,,388,351,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,191,0,88
1764044143315,218,POST - Login,200,OK,Authentication Thread Group 1-5,text,true,,819,308,13,13,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,218,0,0
1764044143630,179,POST - Signup,400,Bad Request,Authentication Thread Group 1-10,text,false,,388,353,13,13,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,179,0,92
1764044143664,235,POST - Login,200,OK,Authentication Thread Group 1-6,text,true,,819,308,14,14,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,235,0,0
1764044144001,86,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-1,text,false,,398,213,14,14,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,86,0,0
1764044143933,178,POST - Signup,400,Bad Request,Authentication Thread Group 1-11,text,false,,388,353,14,14,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,178,0,89
1764044143909,231,POST - Login,200,OK,Authentication Thread Group 1-7,text,true,,819,308,15,15,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,231,0,0
1764044144125,88,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-2,text,false,,398,213,15,15,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,88,0,0
1764044144132,85,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-3,text,false,,398,213,15,15,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,85,0,0
1764044144237,96,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-4,text,false,,398,213,15,15,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,96,0,0
1764044144229,183,POST - Signup,400,Bad Request,Authentication Thread Group 1-12,text,false,,388,353,15,15,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,183,0,90
