timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764046141031,19027,POST - Login,200,OK,Authentication Thread Group 1-247,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,19027,0,0
1764046139515,20545,POST - Login,200,OK,Authentication Thread Group 1-24,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,20545,0,131
1764046137507,22554,POST - Login,200,OK,Authentication Thread Group 1-6,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,22554,0,0
1764046136747,23314,POST - Login,200,OK,Authentication Thread Group 1-289,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,23314,0,0
1764046159119,953,GET - Auth Check,502,Bad Gateway,Authentication Thread Group 1-238,text,false,,277,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,953,0,0
1764046159291,780,POST - Login,502,Bad Gateway,Authentication Thread Group 1-83,text,false,,277,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,780,0,0
1764046159902,190,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-176,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,190,0,0
1764046159594,498,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-200,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,498,0,0
1764046158960,1133,POST - Login,200,OK,Authentication Thread Group 1-197,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1133,0,0
1764046159251,1005,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-248,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,1005,0,0
1764046159645,610,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-178,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,610,0,0
1764046159840,417,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-67,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,417,0,0
1764046158631,1627,POST - Login,200,OK,Authentication Thread Group 1-262,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1627,0,0
1764046157366,2916,POST - Login,200,OK,Authentication Thread Group 1-48,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,2916,0,0
1764046157366,2916,POST - Login,200,OK,Authentication Thread Group 1-9,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,2916,0,0
1764046157676,2606,POST - Login,200,OK,Authentication Thread Group 1-224,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,2606,0,0
1764046157368,2918,POST - Login,200,OK,Authentication Thread Group 1-210,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,2918,0,0
1764046159117,1172,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-104,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,1172,0,0
1764046159455,833,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-81,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,833,0,0
1764046159903,385,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-73,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,385,0,0
1764046160153,154,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-206,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,154,0,0
