timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047691631,30248,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-2,text,false,,400,351,211,211,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30246,0,147
1764047691631,30248,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-1,text,false,,400,351,211,211,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30245,0,147
1764047691644,30235,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-3,text,false,,400,351,211,211,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30230,0,131
1764047691793,30185,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-4,text,false,,400,351,211,211,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30185,0,89
1764047691945,30176,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-5,text,false,,400,351,212,212,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30176,0,86
1764047692096,30190,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-6,text,false,,400,351,214,214,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30190,0,97
1764047692244,30182,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-7,text,false,,400,351,214,214,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30182,0,94
1764047692395,30177,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-8,text,false,,400,351,215,215,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30177,0,88
1764047692543,30177,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-9,text,false,,400,351,216,216,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30177,0,86
1764047692688,30178,POST - Signup,500,Internal Server Error,Authentication Thread Group 1-10,text,false,,400,353,217,217,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/signup,30178,0,89
