timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764048788363,284,POST - Owner Login,200,OK,Owner Management Thread Group 1-1,text,true,,761,344,10,10,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,282,0,98
1764048788450,580,POST - Owner Login,200,OK,Owner Management Thread Group 1-2,text,true,,761,344,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,580,0,89
1764048788603,431,POST - Owner Login,200,OK,Owner Management Thread Group 1-3,text,true,,761,344,12,12,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,431,0,87
1764048788753,897,POST - Owner Login,200,OK,Owner Management Thread Group 1-4,text,true,,761,344,16,16,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,897,0,91
1764048788903,815,POST - Owner Login,200,OK,Owner Management Thread Group 1-5,text,true,,761,344,17,17,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,815,0,91
1764048789056,779,POST - Owner Login,200,OK,Owner Management Thread Group 1-6,text,true,,761,344,17,17,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,779,0,87
1764048789663,174,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-1,text,true,,3825,438,17,17,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,174,0,0
1764048790036,216,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-2,text,true,,3825,438,20,20,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,215,0,0
1764048790040,217,GET - Owner Dashboard,200,OK,Owner Management Thread Group 1-3,text,true,,3825,438,20,20,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/owner/dashboard,215,0,0
1764048789503,1107,POST - Owner Login,200,OK,Owner Management Thread Group 1-9,text,true,,761,344,23,23,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1107,0,86
1764048789207,1405,POST - Owner Login,200,OK,Owner Management Thread Group 1-7,text,true,,761,344,23,23,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1405,0,95
